time,VNINDEX,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2021-03-18,1200.94,12.7376,54.8334,25.8294,52.5358,18.7999,35.011,59.6794,28.2386,8.9613,19.642,7.6113,9.7628,73.4529,59.1849,49.6143,70.5774,0.0,0.0,13.493,19.7,19.8167,10.7389,42.4434,73.4651,12.8405,47.3837,134.9,77.9675,14.964,35.0
2021-03-19,1194.05,12.6813,54.8334,25.8294,52.7955,18.7766,34.4923,59.0944,27.5948,8.8472,19.8738,7.6113,9.7628,72.6341,58.9191,48.4105,70.3429,0.0,0.0,13.493,19.6,19.8404,10.7019,41.0069,72.065,12.8265,48.1838,130.5,77.359,14.7518,34.0
2021-03-22,1194.43,12.5313,54.7387,25.6285,53.8341,19.0784,34.0168,58.8343,27.3188,8.7821,19.7052,7.6113,9.5789,72.1427,58.4318,48.1526,69.9521,0.0,0.0,13.5335,19.2,19.5097,10.6649,42.2258,73.1703,12.6721,47.6949,132.7,76.6744,14.6539,34.6
2021-03-23,1183.45,12.3812,54.3599,25.0832,53.4013,18.7999,34.0601,59.6794,26.9969,8.6354,19.642,7.588,9.4786,70.8325,58.0331,49.1844,69.5613,0.0,0.0,13.3309,18.8,19.1082,10.4797,41.7034,72.7282,12.4897,47.3393,131.0,76.218,14.5234,34.15
2021-03-24,1161.81,12.1748,52.087,24.1936,51.4972,18.1036,33.282,58.5743,25.8931,8.3096,19.1573,7.4712,9.2278,69.6861,57.5458,48.4105,68.5843,0.0,9.9468,12.6826,18.4,18.5649,9.9798,41.2245,71.6229,12.2932,47.9616,128.0,75.077,14.3928,33.4
2021-03-25,1163.1,12.0248,52.8446,24.251,51.4107,18.2892,33.1091,58.7043,25.3872,8.3421,18.9676,7.4479,9.2111,70.4231,57.0585,48.3245,68.389,0.0,10.6379,12.48,18.75,18.5885,9.9613,41.3987,71.2545,12.0968,49.0728,128.1,74.9249,14.1154,32.85
2021-03-26,1162.21,12.1748,53.9811,24.1649,50.5452,18.1268,32.893,57.9892,25.1112,8.391,19.4734,7.3545,9.1944,70.3412,57.5901,48.0666,67.6074,0.0,11.3784,12.5205,18.95,18.6121,9.8872,41.3116,70.5176,12.1389,49.9618,130.5,74.0882,14.1644,32.2
2021-03-29,1175.68,12.3812,54.4546,24.4231,51.2376,18.5678,33.5414,58.1842,25.6171,8.4725,19.5155,7.658,9.4452,70.505,57.6344,47.8086,67.7246,0.0,12.1682,12.7231,19.2,18.683,10.1464,41.4857,70.8861,12.3353,50.1396,131.6,75.3052,14.5234,33.05
2021-03-30,1186.36,12.4937,54.7387,24.5953,51.93,18.7534,33.3253,58.2492,25.9391,8.5377,19.5788,8.0783,9.4619,72.4703,57.3243,47.7226,68.389,0.0,13.0074,12.8852,20.5,18.9192,10.2946,41.2681,70.9598,13.023,52.0065,131.6,75.4574,14.6702,32.6
2021-03-31,1191.44,12.4937,54.4546,24.6527,51.5838,18.6374,33.5846,58.3142,25.5711,8.6028,19.7263,8.1016,9.4117,75.7458,57.4572,47.3787,70.3429,0.0,13.896,12.8649,21.45,19.0845,10.3131,41.2681,71.6966,13.5843,52.4066,129.7,74.8488,14.5723,32.7
2021-04-01,1216.1,12.7001,54.3599,25.2267,52.7089,19.0552,34.4491,58.8993,26.169,8.7332,20.4428,8.1249,9.7628,75.582,59.495,48.4105,69.9521,0.0,13.9206,13.7564,21.6,19.368,10.3686,42.1822,72.9493,14.0053,54.6735,132.5,76.8266,14.9803,33.85
2021-04-02,1224.45,13.0002,54.3599,25.8294,53.4879,19.1712,34.4923,58.7043,26.0311,8.8798,20.6747,8.2183,9.8965,75.9096,59.7165,48.5825,70.3429,0.0,13.9453,13.8982,22.6,19.4861,10.4797,42.574,74.2019,14.2298,54.6735,132.3,78.1197,15.0782,33.85
2021-04-05,1236.05,13.0378,54.3599,26.1451,52.5358,19.4961,34.4058,58.1192,26.0311,9.0102,20.78,8.2417,10.164,76.1552,59.4064,48.0666,70.1475,0.0,13.8713,14.1818,23.15,19.6042,10.5168,44.4023,74.9388,14.9596,55.2514,132.3,78.0436,15.1598,34.5
2021-04-06,1239.96,13.0378,54.4546,26.2599,53.3148,19.9603,34.3194,58.3142,25.6631,8.9939,20.8222,8.1483,10.4983,75.2545,59.052,47.9806,69.5613,0.0,13.8219,14.1818,22.75,19.9348,10.4242,44.3588,74.9388,15.0438,56.4515,133.0,77.2069,15.1598,35.0
2021-04-07,1242.38,12.9064,53.9811,26.1451,54.8727,19.9603,34.4058,57.9242,25.7551,9.0428,20.8433,8.1483,10.6321,76.8103,59.5836,47.9806,69.1705,0.0,13.8219,14.3236,22.3,19.9348,10.6649,44.3588,74.0546,14.9596,56.7627,133.0,76.142,15.1761,35.4
2021-04-08,1234.89,12.9064,54.3599,25.7146,54.0072,19.7747,34.4058,57.8592,26.123,9.1405,20.8011,8.1716,10.4315,76.1552,59.3621,48.0666,67.9982,0.0,13.6244,14.2629,22.2,19.8167,10.7019,43.5317,73.4651,14.3702,55.7403,133.0,75.9898,15.2414,35.3
2021-04-09,1231.66,12.9064,54.0758,25.4276,54.0072,19.7282,35.4864,57.7291,26.215,9.1242,20.8854,8.4752,10.4816,75.4182,59.052,48.0666,67.9982,0.0,13.6738,14.2831,22.7,19.6514,10.6649,42.4434,72.8756,14.2298,55.5181,131.8,75.9138,15.4046,35.0
2021-04-12,1252.45,13.1878,53.3182,25.6859,54.0072,20.0532,35.4864,57.144,26.123,9.0916,21.5809,8.802,10.5819,75.2545,59.7608,48.0666,68.389,0.0,13.6738,14.7896,23.45,19.9112,10.7945,43.0529,75.0125,14.8754,58.674,131.8,76.0659,15.992,35.3
2021-04-13,1248.33,12.9815,53.3182,25.0545,52.6224,19.5194,34.8813,55.9089,25.3412,9.0102,21.1173,8.5919,10.398,77.1379,59.7608,47.2067,67.7637,0.0,13.4764,14.4249,22.7,19.6514,10.9611,42.4434,75.5283,14.5947,62.5412,131.9,76.0659,16.2205,35.3
2021-04-14,1255.87,12.9815,53.3182,25.2554,52.5358,19.8443,35.011,56.2339,25.1572,9.0916,22.3396,8.6152,10.4482,82.4605,59.9823,47.4647,67.4901,0.0,13.2295,14.5668,22.9,19.7459,10.9796,42.9658,74.0546,14.6789,62.23,132.0,75.5334,16.351,35.0
2021-04-15,1247.25,12.7001,49.7194,24.7101,51.4972,19.589,34.5787,55.9089,24.5133,8.9124,22.9719,8.6619,10.2309,81.8873,59.2292,46.7768,67.0993,0.0,13.3283,14.121,22.35,19.3207,10.6649,42.4434,74.5704,14.5666,62.6301,131.7,75.3813,16.3184,34.0
2021-04-16,1238.71,12.4187,53.1287,24.1075,50.1124,19.4961,34.4491,55.9089,23.4555,8.6843,23.014,8.8487,10.0971,81.9692,59.3621,45.401,66.0833,0.0,13.4764,13.7766,22.1,19.1082,10.2575,41.921,74.423,14.314,63.5635,129.0,73.7079,15.9757,33.95
2021-04-19,1260.58,12.6438,53.8864,24.6814,51.4972,19.7282,35.2271,56.689,23.9155,8.8961,24.3628,9.0588,10.1974,87.7013,60.8683,45.143,66.435,0.0,13.5751,14.1008,22.9,19.6514,10.4797,42.8787,77.002,14.5947,64.008,129.2,73.0993,16.1715,33.95
2021-04-20,1268.28,12.6063,53.8864,24.7962,51.93,19.4961,35.8322,57.2091,23.1796,8.8635,24.1099,9.269,10.1974,86.3911,63.1276,45.487,66.435,0.0,13.5751,13.8172,22.5,19.4388,10.2946,44.8377,80.0232,15.156,63.608,131.0,75.5334,16.1552,34.6
2021-04-22,1227.82,12.1936,53.034,23.5335,50.199,18.1732,34.5787,55.7788,21.5699,8.5703,23.1826,8.7787,9.7628,80.4134,63.1276,43.8532,65.4971,0.0,13.5751,12.8649,21.0,18.7539,9.9983,44.8377,75.9704,14.9596,61.6966,130.4,74.5446,15.992,32.2
2021-04-23,1248.53,12.5313,53.034,24.1075,51.0645,19.1712,35.8754,55.9089,22.3058,8.7658,23.7727,9.3857,10.1306,81.8873,65.3426,43.8532,66.435,0.0,12.884,13.3714,22.45,19.1318,10.3686,45.273,77.3705,14.9596,61.4744,129.5,75.6856,16.6448,32.8
2021-04-26,1215.77,12.4937,53.034,23.2465,49.6797,18.4285,35.011,52.9834,21.7999,8.6354,23.2248,9.6659,9.8965,77.793,63.1276,42.9504,66.435,0.0,13.2295,12.8447,22.55,18.6358,10.0539,42.9223,73.3914,15.0999,58.4518,127.5,73.0233,17.2975,31.15
2021-04-27,1219.75,12.7564,53.034,23.1604,49.2469,18.4053,34.8813,52.9834,21.5239,8.7332,23.7306,9.5958,9.8965,80.2496,62.8618,41.7895,66.3568,0.0,13.2789,12.8852,23.1,18.6594,10.0354,43.0964,73.6861,14.9596,58.7185,127.2,72.7951,17.3628,30.6
2021-04-28,1229.55,12.6813,53.034,23.3039,49.6797,18.4517,34.9245,53.2434,22.9956,8.7495,23.6041,9.5491,10.1138,81.0685,62.0201,42.9934,66.3568,0.0,13.2295,13.0068,24.2,18.872,10.0909,43.0964,74.3493,15.3806,58.4518,126.0,71.2737,17.9502,31.5
2021-04-29,1239.39,13.0002,53.034,23.5335,49.5931,18.9391,34.9678,54.2836,23.6855,8.8798,24.4893,10.0394,10.1473,80.2496,62.4188,43.2513,65.3017,0.0,13.2542,13.2094,23.9,19.368,10.1464,43.5317,73.1703,15.6051,58.2295,124.9,71.1216,19.0925,32.0
2021-05-04,1242.2,12.9252,53.034,23.7057,48.1218,19.9603,35.8322,54.1536,23.2256,8.8635,25.2058,10.0394,10.4482,78.5299,61.7543,42.6924,62.996,0.0,13.0321,13.3309,24.1,20.5017,10.3686,43.1399,73.0967,15.549,59.3852,124.0,69.6764,19.4189,31.3
2021-05-05,1256.43,13.2441,53.2235,24.0501,48.7276,20.1228,35.8322,55.5838,23.2256,9.4664,24.9951,9.9461,10.5986,78.6118,62.4188,43.7672,62.6834,0.0,13.0568,13.6146,24.7,21.7063,10.6093,44.0541,73.3914,15.4367,59.4297,124.5,69.9806,19.7779,31.6
2021-05-06,1250.57,13.0565,53.2235,23.677,48.468,19.9139,35.7458,55.1937,23.2716,9.3849,25.0372,9.7126,10.5652,78.2843,62.9061,43.6812,60.9639,0.0,13.501,13.3107,24.4,22.2495,10.4242,43.227,72.7282,16.419,58.8963,122.0,68.155,20.1695,31.2
2021-05-07,1241.81,13.2066,52.8446,23.3326,46.9101,20.3317,35.8754,54.6086,22.8117,9.776,25.6273,10.0861,10.5652,77.793,62.1087,43.5953,59.7915,0.0,13.5751,13.2499,24.0,22.2259,10.776,42.2258,71.5492,16.4752,58.674,119.5,66.1773,20.0716,31.0
2021-05-10,1259.58,13.5818,52.087,23.7631,48.5545,20.7959,37.0857,55.9089,22.6737,10.0366,26.5546,10.1795,11.1001,83.1975,61.1784,45.8309,58.8145,0.0,13.8219,14.0603,24.3,22.7219,11.5166,42.7046,73.023,16.5594,58.8963,119.2,70.7413,20.3327,31.75
2021-05-11,1256.04,13.4317,51.8029,24.1649,48.468,20.5174,36.8264,55.4538,23.2256,9.776,26.1331,10.1095,10.933,83.1156,60.9126,45.573,59.4788,0.0,13.8219,13.8577,24.65,22.2023,11.4796,42.6175,72.2124,17.2049,58.2295,119.0,69.3721,20.5612,31.0
2021-05-12,1269.09,13.563,51.8029,24.4805,49.1604,20.8887,36.9128,56.1689,24.8353,9.8411,26.4282,10.3663,11.1001,85.1628,61.7986,45.8309,59.2835,0.0,13.8219,14.1008,26.35,23.2652,11.8314,42.3564,71.9914,17.2891,57.6961,119.0,69.8285,20.8876,31.2
2021-05-13,1261.99,13.5818,51.6135,24.4518,48.1218,21.585,36.3077,55.6488,24.3754,9.8737,25.9224,10.6932,11.0166,84.3439,62.0201,46.4328,60.2604,0.0,13.97,14.2021,26.3,22.6747,11.6647,42.1387,71.4756,17.1768,56.2293,117.0,68.8396,21.2466,30.9
2021-05-14,1266.36,13.6756,51.5188,24.3084,48.2949,21.8171,36.6535,54.6737,24.1914,10.167,25.8802,10.9033,11.0333,88.5202,63.1276,47.1207,60.534,0.0,14.9326,14.3034,26.4,22.9818,11.8314,42.1822,71.6229,17.4856,55.6959,117.9,68.079,21.7361,30.65
2021-05-17,1258.7,13.7131,51.14,23.9927,47.2563,21.7011,37.0425,53.6335,23.3176,10.1507,26.091,10.6465,10.9998,85.3266,62.6846,46.4328,60.3777,0.0,15.525,14.3642,25.95,22.6038,12.0721,41.7904,74.2756,17.1207,55.118,114.0,66.3295,21.475,30.7
2021-05-18,1252.68,13.6005,51.14,23.4761,46.737,21.6082,37.6044,53.3084,22.8117,9.9715,26.7232,10.7399,11.1336,86.0636,62.7732,46.4328,60.1823,0.0,15.5496,14.2831,27.3,22.84,11.8869,41.181,72.8756,16.4471,53.7845,113.0,66.1773,21.9319,30.0
2021-05-19,1262.49,13.7319,51.0453,23.4761,46.0446,22.2813,39.2469,53.0484,23.3176,10.2485,27.8613,10.9967,11.5348,88.4383,62.7732,46.6048,59.9869,0.0,15.6731,14.587,28.5,23.6667,12.1831,40.9633,73.9809,16.9804,53.3845,110.0,66.5577,22.0298,29.35
2021-05-20,1278.22,14.032,50.6665,24.0214,45.6984,22.6991,41.2784,52.5283,22.7197,10.4277,28.072,10.9733,11.5348,93.024,66.4501,46.7768,59.4398,0.0,15.6731,15.6,29.4,23.714,12.2202,43.0964,75.1599,17.3452,54.6291,111.0,66.938,21.8014,29.5
2021-05-21,1283.93,14.0695,49.9088,25.6859,46.1311,22.3974,40.5436,52.6583,23.3176,10.3951,27.6505,10.9733,11.5849,91.6319,64.4123,49.3564,58.6973,0.0,15.7965,15.8026,28.85,23.9974,12.2202,42.1387,76.5599,17.2049,54.4513,112.7,67.8508,22.1278,30.35
2021-05-24,1297.98,14.0695,52.4658,26.4034,46.9966,23.7667,40.4139,53.3084,24.9273,10.3462,27.5662,10.9267,11.6184,91.7138,64.6781,48.4105,60.1432,0.0,16.0926,16.1268,28.9,24.0446,12.3498,42.3999,78.1073,17.1207,54.2735,113.5,69.3721,21.7687,30.85
2021-05-25,1308.58,14.2571,52.4658,26.8052,47.7756,23.7203,40.5436,53.8935,24.8353,10.5906,28.4092,11.1601,11.9694,93.024,64.6781,48.3245,61.7064,0.0,17.2033,16.5725,29.35,24.3753,12.9978,43.4446,77.0757,17.1207,54.3624,113.3,68.8396,21.8014,31.2
2021-05-26,1316.7,14.426,52.4658,26.7765,48.0352,23.906,41.1919,53.2434,25.2492,10.6884,28.5778,11.8606,12.5378,93.024,64.1908,47.5506,64.0121,0.0,18.3634,16.5927,29.5,24.9422,13.3126,43.7058,77.8863,17.682,54.0957,113.0,69.22,22.0625,31.25
2021-05-27,1303.57,14.3322,50.6665,26.059,48.5545,23.3025,40.5436,52.0732,25.6171,10.4277,28.1563,12.2341,12.2035,90.0761,63.0833,46.3468,63.6994,0.0,18.2893,16.0457,29.8,24.2808,12.9978,42.9658,76.9283,17.9066,53.4734,113.0,68.8396,21.9646,30.75
2021-05-28,1320.46,14.5948,51.14,27.0635,48.0352,23.7667,40.9758,53.3084,26.445,10.7047,28.2828,13.0746,12.6047,92.1232,63.2162,47.1207,63.1132,0.0,19.2519,16.9372,31.85,25.0366,13.3681,43.3576,77.0757,18.0469,53.2511,112.0,69.296,22.3888,30.55
2021-05-31,1328.05,15.5328,50.1929,27.9532,46.8235,24.6487,42.3157,53.6985,26.307,11.0142,30.2138,13.9852,12.705,90.1579,61.3556,46.9487,60.7685,0.0,20.1405,17.9907,33.8,25.3673,13.868,42.9223,75.602,19.2257,52.2288,110.0,68.8396,22.5847,29.4
2021-06-01,1337.78,15.7954,49.8141,27.5514,46.3908,24.4166,43.7407,54.4136,26.0771,11.1772,31.819,13.8217,12.7719,87.6194,60.4696,47.0347,60.1823,0.0,20.1899,17.707,32.4,25.0839,13.9977,45.1424,76.6336,20.0116,53.34,106.2,68.3832,22.6173,30.7
2021-06-02,1340.78,16.7334,49.2459,27.207,46.3908,24.1381,42.9372,56.819,25.6171,11.0794,30.9591,14.779,12.8722,86.5549,61.4885,47.4647,59.4007,0.0,20.486,18.639,32.2,24.9422,13.7755,46.1436,76.9283,20.208,52.2288,106.6,68.0029,22.911,30.1
2021-06-03,1364.28,17.2211,49.2459,28.0106,47.5159,24.8808,42.7865,57.4041,26.215,11.666,31.1311,15.8063,13.7582,85.9817,61.5771,47.6366,60.1432,0.0,21.2265,19.814,32.75,25.8869,14.1643,46.4483,77.6652,20.7694,52.6733,106.9,68.6114,23.0416,30.5
2021-06-04,1374.05,16.996,49.2459,28.1254,49.42,25.0665,42.5354,59.4194,27.5028,11.5519,31.2457,15.5962,13.8919,87.8651,60.9126,49.1844,60.065,0.0,22.4606,19.7533,32.15,25.7925,14.442,45.6648,77.002,20.7694,53.7845,107.4,68.079,23.4006,32.2
2021-06-07,1358.78,16.1331,48.4883,26.8626,50.6317,24.1381,41.5311,58.9643,28.8825,11.2912,30.2138,14.6623,13.2901,85.5723,60.2924,48.6685,60.6121,0.0,21.4733,19.1049,30.7,24.7532,13.7755,44.8377,78.1073,20.2642,54.6735,111.8,68.8498,23.4985,33.35
2021-06-08,1319.88,15.0825,48.3936,25.7146,49.3335,22.7455,40.5769,57.2741,26.9049,10.5254,28.6658,13.6583,12.4709,85.1628,60.2481,47.0347,61.2765,0.0,21.2265,17.8286,28.6,23.3833,12.9608,43.5317,77.5915,19.6186,53.2511,117.2,69.0808,23.3353,31.65
2021-06-09,1332.9,15.9267,47.5412,26.0877,48.8142,23.4418,41.0289,56.819,26.9509,10.8839,28.8378,14.5922,12.8889,85.5723,60.4253,46.2608,61.3156,0.0,19.8443,18.9226,29.6,23.9974,13.2941,44.4023,78.181,20.6286,52.8066,115.3,68.6187,23.4332,31.7
2021-06-10,1323.58,15.9924,47.5412,25.198,48.0352,22.9776,41.1293,55.9739,26.215,10.6558,29.5831,14.5689,12.6716,84.4258,59.938,45.143,62.527,0.0,20.3873,19.0442,28.9,23.6667,13.0534,44.3153,76.7073,20.3929,51.7843,113.8,71.0061,23.4332,30.8
2021-06-11,1351.74,16.2503,49.2459,25.9442,49.5931,24.5559,41.9328,56.559,26.8129,11.2261,30.4431,14.5922,13.1731,86.8006,60.6911,46.4328,64.1293,0.0,21.1771,20.3003,30.5,24.8477,13.5533,44.7506,78.1073,20.7072,52.451,115.5,70.8521,23.4006,31.5
2021-06-14,1361.72,15.9924,50.1929,25.772,51.93,24.3702,42.0835,58.1842,27.3648,11.112,30.7297,14.3354,13.1396,87.5376,61.1784,47.2927,64.6764,0.0,21.2265,21.4753,30.8,24.8949,13.4422,44.4023,80.9811,20.3536,53.34,115.7,71.2372,23.1395,31.95
2021-06-15,1367.36,16.5786,52.087,25.772,52.9686,24.1845,41.7821,57.6641,29.2504,11.3238,30.5004,13.5416,13.1396,87.21,61.0898,47.1207,65.8488,0.0,20.3873,21.476,30.1,24.706,13.3311,44.7506,82.9706,19.9606,54.0957,117.0,71.5452,21.7035,32.85
2021-06-16,1356.52,16.2738,51.9923,26.0016,52.1896,23.4418,41.7319,59.7445,29.4804,11.0142,29.6978,13.0746,12.939,85.3266,60.6911,48.1526,66.0442,0.0,19.6469,20.4022,29.2,23.9502,13.183,45.273,81.0548,19.5677,52.94,116.5,70.6981,21.8014,32.8
2021-06-17,1359.92,16.3675,52.087,26.346,53.661,23.4418,41.4808,61.0447,31.2281,10.9491,29.4684,13.7751,13.3402,84.3439,61.5771,48.7545,64.8718,0.0,19.5975,20.8565,29.4,23.714,13.1089,45.36,80.3179,19.6463,52.0065,116.5,70.082,21.5403,32.85
2021-06-18,1377.77,16.4144,52.087,26.4895,52.7955,23.7667,42.0835,60.2645,31.734,11.1609,29.8698,13.8217,13.5576,87.21,62.4631,48.5825,66.9039,0.0,19.9184,20.8565,29.65,24.0919,13.1459,47.2319,82.8969,19.8035,52.1843,116.0,70.9291,21.7035,32.5
2021-06-21,1372.63,16.2972,51.6135,25.8294,51.6703,23.349,42.9874,60.4596,31.734,10.9654,29.3538,13.4482,13.591,89.0115,64.5895,50.3882,66.435,0.0,19.7456,20.237,29.85,23.8084,13.0534,46.4048,82.5285,19.8035,52.1843,114.0,69.7739,21.7035,31.8
2021-06-22,1379.97,16.7193,51.8976,25.8294,51.8434,24.0917,42.887,61.6948,31.596,11.1935,29.6404,13.7284,14.0424,88.8477,64.6781,50.3882,65.3017,0.0,19.7703,20.4435,30.2,24.0446,13.1274,46.8401,82.1601,19.8821,52.2288,115.0,69.7739,21.5403,31.5
2021-06-23,1376.87,16.7896,51.7082,26.059,50.8914,24.463,42.6359,61.0447,30.8142,11.1609,29.4684,13.4482,14.0089,87.4557,63.7921,49.5993,66.5131,0.0,19.5975,20.6087,29.75,24.1391,13.2385,47.7543,82.0127,19.8428,51.9621,115.1,69.3118,22.5194,31.5
2021-06-24,1379.72,16.9772,51.7082,25.9442,50.199,24.788,42.5354,62.2799,32.0099,11.1609,29.0098,13.7517,14.0424,87.21,63.7921,49.1603,67.1775,0.0,19.6222,20.7326,29.0,24.0446,13.2015,48.1896,82.6022,19.6463,52.2288,115.5,68.3107,22.3888,32.0
2021-06-25,1390.12,17.0476,51.7082,26.1451,50.4586,24.9736,42.7865,63.7101,32.1479,11.503,29.0671,13.7751,14.0758,87.1281,63.6592,49.5993,67.1775,0.0,19.7949,22.1781,29.5,24.3753,13.2941,49.0167,82.6022,19.2927,52.2288,115.9,69.0808,22.2583,31.6
2021-06-28,1405.81,17.2117,51.5188,26.92,51.93,25.2522,43.0376,63.7093,33.3897,11.7311,30.0418,14.0786,14.4101,89.1753,64.4566,50.126,66.8649,0.0,20.1405,22.2607,30.2,25.3201,13.9421,49.0167,85.1075,19.6267,51.8732,115.5,68.6957,22.193,31.8
2021-06-29,1410.04,17.0945,51.5188,26.92,51.151,25.0201,44.494,62.368,32.8378,11.6986,29.6978,14.242,14.5271,88.8477,65.1211,49.3359,66.2787,0.0,20.2145,22.5498,31.0,25.2728,13.8125,49.6261,87.3918,19.6463,52.451,120.0,70.082,21.834,31.7
2021-06-30,1408.55,16.7427,51.5188,27.1209,50.5452,24.463,44.1927,62.368,32.1939,11.5682,29.5258,13.9852,14.4937,91.2225,67.3362,48.1069,66.0833,0.0,20.3133,22.715,30.6,24.8949,13.6088,50.6709,86.9496,19.4302,52.8955,121.5,69.6199,22.0951,31.75
2021-07-01,1417.08,16.86,51.3294,27.1496,51.0645,24.3238,44.6446,63.1728,33.4816,11.8778,30.2711,13.9618,14.5271,93.7389,66.9375,48.7214,65.5362,0.0,20.1652,23.7475,31.0,25.1784,13.7755,50.6709,86.3602,19.2927,52.7177,120.7,70.005,22.9763,31.8
2021-07-02,1420.27,16.9303,51.14,27.0061,51.151,24.463,46.1512,64.7823,33.2977,12.1222,29.9844,13.9151,14.5271,94.0693,69.4626,48.6336,66.1223,0.0,20.9303,23.9127,31.5,25.6508,13.9791,50.0179,86.9496,19.6856,52.2288,120.6,69.3889,23.5311,31.7
2021-07-05,1411.13,17.798,51.14,26.7765,50.3721,24.2773,46.5529,61.6974,33.3897,12.1874,29.3538,14.0552,14.4101,92.1697,73.7597,47.8435,65.0672,0.0,20.8316,23.3345,32.6,27.3986,14.5531,49.452,87.3181,19.7249,51.1175,118.3,68.6957,23.727,29.5
2021-07-06,1354.79,16.8834,51.0453,25.2554,48.3814,22.5134,43.6905,57.5395,31.0901,11.4053,27.5192,13.0746,13.4071,90.0224,68.6652,45.3855,64.0902,0.0,20.5848,21.7238,30.35,25.509,13.5348,48.7555,81.2758,19.8428,49.784,119.3,67.0014,23.1721,29.5
2021-07-07,1388.55,17.1414,50.8559,26.1164,47.1697,23.3954,45.4481,61.3621,31.872,11.8941,28.6085,13.9852,14.0758,95.8036,73.4496,46.7023,63.504,0.0,20.6835,22.5085,31.05,26.7373,13.8866,49.365,86.2128,19.5677,50.673,121.8,69.1578,23.0742,30.9
2021-07-08,1374.68,16.9772,50.8559,26.2886,47.5159,23.1258,45.0966,62.368,31.2281,11.7149,28.0925,13.9618,14.0758,98.942,76.4177,45.9122,63.504,0.0,20.486,22.4672,30.2,26.7373,13.9791,48.3202,84.7391,20.1964,49.3395,120.3,68.0796,22.6173,29.9
2021-07-09,1347.14,16.5082,50.6665,25.772,45.958,22.5267,45.0464,61.4962,29.0665,11.4053,27.1179,13.4949,13.9922,96.5469,78.1897,44.5955,62.527,0.0,20.0418,21.7238,29.1,26.7373,13.7014,47.7978,82.8969,20.5893,48.2727,118.9,67.0014,22.4541,28.0
2021-07-12,1296.3,15.3592,47.8253,24.1075,43.5346,20.969,43.2385,59.0149,27.0429,11.0142,25.7706,13.0746,13.4513,99.0246,78.234,43.5859,62.0581,0.0,18.7583,20.4435,28.4,25.2728,12.9793,46.6225,79.581,19.332,46.228,120.0,66.4624,20.8876,27.0
2021-07-13,1297.54,15.4296,49.53,24.337,43.8808,20.7294,43.6905,61.3621,27.5948,11.0631,26.0859,12.8412,13.4513,94.9777,77.5252,44.771,61.3547,0.0,19.0545,21.3934,28.7,25.4618,12.8867,45.0118,80.6863,18.7426,45.7835,119.9,64.9221,20.8876,27.85
2021-07-14,1279.91,14.8902,46.0733,24.4518,43.275,20.1902,42.7865,61.228,26.9509,10.6395,25.7992,12.6544,13.0225,95.9688,73.7597,44.6832,62.527,0.0,18.857,21.063,27.4,24.0919,12.2202,44.3153,80.6863,17.4459,45.7835,117.0,65.4612,20.0716,28.25
2021-07-15,1293.92,15.3592,42.8534,24.5092,43.7077,20.969,42.887,60.6915,28.0547,10.8187,26.6592,12.9345,13.2256,94.9777,74.0255,44.6832,62.488,0.0,19.8937,22.1781,28.8,24.6115,12.4794,44.62,81.2758,17.6424,45.339,114.8,65.6152,20.8876,28.0
2021-07-16,1299.31,15.7579,40.8173,24.3944,44.1405,20.7593,43.59,60.3562,28.8365,10.9002,26.8025,12.8178,13.1353,99.5202,74.4685,44.8588,61.7455,0.0,19.4741,21.8064,28.45,24.3753,12.5535,44.62,80.3179,17.6227,47.0281,115.4,66.1543,21.0507,27.7
2021-07-19,1243.51,15.0778,38.5444,22.7586,41.544,19.3214,42.5354,58.1431,26.8589,10.3951,25.3979,11.9306,12.2551,98.6117,69.3297,43.0153,60.3777,0.0,18.2647,20.3609,27.5,22.6747,11.6832,42.2258,76.8546,16.4047,45.7391,114.0,65.4612,19.5821,26.8
2021-07-20,1273.29,15.8986,37.9762,23.5335,43.1884,19.9206,43.59,59.6855,28.3306,10.8839,27.1179,11.9539,12.5937,101.5849,72.918,43.3226,60.5731,0.0,19.2766,21.7651,28.1,23.3833,12.2202,43.6188,78.5494,16.5029,45.7835,114.5,66.1543,19.7779,26.7
2021-07-21,1270.79,15.8517,37.1238,23.3613,42.8422,19.6809,43.4896,58.6125,27.7787,10.4929,26.8025,12.2373,12.6388,100.759,72.3864,43.8932,61.2765,0.0,19.2519,21.2695,27.85,23.7612,12.2572,43.0964,79.581,16.1493,46.228,114.0,65.6922,19.68,27.4
2021-07-22,1293.67,15.9924,39.707,23.5335,43.9674,20.0703,44.8957,59.9538,28.9745,10.558,27.0605,12.2896,12.7968,101.5023,73.1838,44.6832,61.0811,0.0,20.2392,21.5586,28.0,24.1391,12.5349,43.6623,81.7916,16.385,47.2059,114.0,66.8474,19.8432,28.2
2021-07-23,1268.83,15.4765,39.8505,23.0743,43.6212,19.4712,45.4481,59.0149,28.5146,10.5417,26.2579,12.3419,12.526,98.2813,71.6333,44.0687,60.026,0.0,20.2272,20.8978,28.7,23.3833,12.2202,42.2258,79.2863,15.7956,46.228,113.4,67.4635,19.0925,27.0
